PlaceName,Etymology,Derivation,ReferenceTitle
Little Melton,'Middle farm/settlement'.,middel Old English - Middle.; parva Latin - Small.; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Sandred & Lingstrom; Place-names of Norfolk; A.D. Mills; Dictionary of English Place-Names
Little Witchingham,"Uncertain. 'Homestead/village of *Wic's people', homestead/ village of the Wicingas (= people of Wic), or perhaps, 'pirates' homestead/village'.","-ingas Old English - The people of . . . ; the people called after . . .; hām Old English - A village, a village community, a manor, an estate, a homestead.; Personal name (Old English) Old English - Personal name; wīc Old English - A dwelling; a building or collection of buildings for special purposes; a farm, a dairy farm; a trading or industrial settlement; or (in the plural) a hamlet, village.; wīcing Old English - A pirate.",Sandred & Lingstrom; Place-names of Norfolk; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Loddon,"'River Loddon', probably an old name of the River Chet. The old hundred name, 'River Loddon people', from the river-name + -ingas, was later ousted by the name of the village of Loddon. the site of the meeting-place is apparently unknown.",hundred Old English - One hundred; an administrative division of a county.; River-name Unknown - River-name,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Sandred & Lingstrom; Place-names of Norfolk; E. Ekwall; Dictionary of English Place-Names; Anderson (unspecified work)
Long Stratton or Stratton St. Mary,'Farm/settlement on a Roman road'. Also known as Stratton St. Mary from the dedication of the church. It is on the Roman road from Baylham to Caistor St. Edmund.,"lang Old English - Long, tall.; Saint's Name Unknown - Saint's name.; strēt Old English; tūn Old English - An enclosure; a farmstead; a village; an estate.; wald Old English",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Sandred & Lingstrom; Place-names of Norfolk
Longham,'Homestead/village of *Lawa's people'. The same personal appears to be in the name of Launditch hundred (see entry).,-ingahām Old English - The village of the people of . . . ; the village of the people called after . . .; Personal name (Old English) Old English - Personal name,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Sandred & Lingstrom; Place-names of Norfolk; A.D. Mills; Dictionary of English Place-Names
Ludham,"Possibly, 'Luda's homestead/village' but perhaps, 'homestead/village on the *Hlude (= noisy one)', an old name for Womack Water.","hām Old English - A village, a village community, a manor, an estate, a homestead.; Personal name (Old English) Old English - Personal name; River-name Unknown - River-name",E. Ekwall; Dictionary of English Place-Names; Sandred & Lingstrom; Place-names of Norfolk; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Lynford,"'Flax ford' or perhaps, 'ford on the road to Lynn'.",flax Middle English - Flax.; ford Old English - A ford.; Place-name Unknown - Place-name,Sandred & Lingstrom; Place-names of Norfolk; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Lyng,'Bank'.,"hlinc Old English - A bank, a ledge; a terrace; a ledge of ploughland on a hillside; an unploughed strip between fields.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Sandred & Lingstrom; Place-names of Norfolk; E. Ekwall; Dictionary of English Place-Names
Mannington,"Either, 'farm/settlement of Mann(a)'s people' or 'Mann(a)'s farm/settlement'.","-ingas Old English - The people of . . . ; the people called after . . .; -ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Sandred & Lingstrom; Place-names of Norfolk
Marham,'Pool homestead/village' or 'hemmed-in land with a pool'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; mere Old English - A pond, a pool, a lake.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Sandred & Lingstrom; Place-names of Norfolk; A.D. Mills; Dictionary of English Place-Names
